DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 14:34:11.700,13,-0.8053,MCU is reading properly,253,-12,G,48.21 Hz,1.00 Hz,0,409,1039
Mon.May.02.2022 14:34:11.700,13,-0.8053,MCU is reading properly,253,-12,G,48.06 Hz,1.00 Hz,0,409,1039
Mon.May.02.2022 14:34:11.715,13,-0.673018,MCU is reading properly,253,-12,G,48.07 Hz,1.00 Hz,0,409,1040
Mon.May.02.2022 14:34:11.715,13,-0.538289,MCU is reading properly,253,-12,G,68.66 Hz,1.00 Hz,0,409,1040
Mon.May.02.2022 14:34:11.715,13,-0.401928,MCU is reading properly,253,-12,G,64.99 Hz,1.00 Hz,0,409,1040
Mon.May.02.2022 14:34:11.715,13,-0.264562,MCU is reading properly,253,-12,G,65.61 Hz,1.00 Hz,0,409,1040
Mon.May.02.2022 14:34:11.731,13,-0.126192,MCU is reading properly,253,-12,G,65.51 Hz,1.00 Hz,0,409,1041
Mon.May.02.2022 14:34:11.731,13,0.0125653,MCU is reading properly,253,-12,G,65.53 Hz,1.00 Hz,0,409,1041
Mon.May.02.2022 14:34:11.731,13,0.151704,MCU is reading properly,253,-12,G,65.52 Hz,1.00 Hz,0,409,1041
Mon.May.02.2022 14:34:11.747,13,0.289539,MCU is reading properly,253,-12,G,65.52 Hz,1.00 Hz,0,409,1041
Mon.May.02.2022 14:34:11.845,13,0.427338,MCU is reading properly,253,-12,G,65.52 Hz,1.00 Hz,0,362,1042
Mon.May.02.2022 14:34:11.845,13,0.563838,MCU is reading properly,253,-12,G,47.48 Hz,1.00 Hz,0,362,1042
Mon.May.02.2022 14:34:11.854,13,0.563838,MCU is reading properly,253,-12,G,49.16 Hz,1.00 Hz,0,362,1042
Mon.May.02.2022 14:34:11.854,13,0.698614,MCU is reading properly,253,-12,G,72.01 Hz,1.00 Hz,0,362,1042
Mon.May.02.2022 14:34:11.854,13,0.831256,MCU is reading properly,253,-12,G,67.56 Hz,1.00 Hz,0,362,1042
Mon.May.02.2022 14:34:11.864,13,0.961387,MCU is reading properly,253,-12,G,68.38 Hz,1.00 Hz,0,362,1043
Mon.May.02.2022 14:34:11.872,13,1.08825,MCU is reading properly,253,-12,G,68.23 Hz,1.00 Hz,0,362,1043
Mon.May.02.2022 14:34:11.874,13,1.21243,MCU is reading properly,253,-12,G,68.26 Hz,1.00 Hz,0,362,1043
Mon.May.02.2022 14:34:11.874,13,1.33298,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,362,1043
Mon.May.02.2022 14:34:11.884,13,1.44165,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,362,1044
Mon.May.02.2022 14:34:12.003,13,1.53057,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,370,1045
Mon.May.02.2022 14:34:12.003,13,1.53057,MCU is reading properly,253,-12,G,47.87 Hz,1.00 Hz,0,370,1045
Mon.May.02.2022 14:34:12.013,13,1.61722,MCU is reading properly,253,-12,G,49.81 Hz,1.00 Hz,0,370,1046
Mon.May.02.2022 14:34:12.013,13,1.70076,MCU is reading properly,253,-12,G,49.62 Hz,1.00 Hz,0,370,1046
Mon.May.02.2022 14:34:12.013,13,1.70076,MCU is reading properly,253,-12,G,71.30 Hz,1.00 Hz,0,370,1046
Mon.May.02.2022 14:34:12.028,13,1.78125,MCU is reading properly,253,-12,G,67.15 Hz,1.00 Hz,0,370,1047
Mon.May.02.2022 14:34:12.038,13,1.85828,MCU is reading properly,253,-12,G,67.90 Hz,1.00 Hz,0,370,1047
Mon.May.02.2022 14:34:12.038,13,1.93204,MCU is reading properly,253,-12,G,67.76 Hz,1.00 Hz,0,370,1047
Mon.May.02.2022 14:34:12.038,13,2.00258,MCU is reading properly,253,-12,G,67.79 Hz,1.00 Hz,0,370,1047
Mon.May.02.2022 14:34:12.038,13,2.06953,MCU is reading properly,253,-12,G,67.78 Hz,1.00 Hz,0,370,1047
Mon.May.02.2022 14:34:12.055,13,2.13519,MCU is reading properly,253,-12,G,67.79 Hz,1.00 Hz,0,370,1048
Mon.May.02.2022 14:34:12.158,13,2.19721,MCU is reading properly,253,-12,G,67.79 Hz,1.00 Hz,0,362,1049
Mon.May.02.2022 14:34:12.158,13,2.25507,MCU is reading properly,253,-12,G,47.82 Hz,1.00 Hz,0,362,1049
Mon.May.02.2022 14:34:12.158,13,2.30896,MCU is reading properly,253,-12,G,49.72 Hz,1.00 Hz,0,362,1049
Mon.May.02.2022 14:34:12.158,13,2.35892,MCU is reading properly,253,-12,G,49.53 Hz,1.00 Hz,0,362,1049
Mon.May.02.2022 14:34:12.174,13,2.35892,MCU is reading properly,253,-12,G,49.55 Hz,1.00 Hz,0,362,1050
Mon.May.02.2022 14:34:12.174,13,2.40483,MCU is reading properly,253,-12,G,69.53 Hz,1.00 Hz,0,362,1050
Mon.May.02.2022 14:34:12.174,13,2.44675,MCU is reading properly,253,-12,G,65.87 Hz,1.00 Hz,0,362,1050
Mon.May.02.2022 14:34:12.189,13,2.48354,MCU is reading properly,253,-12,G,66.51 Hz,1.00 Hz,0,362,1051
Mon.May.02.2022 14:34:12.189,13,2.51276,MCU is reading properly,253,-12,G,66.40 Hz,1.00 Hz,0,362,1051
Mon.May.02.2022 14:34:12.189,13,2.53903,MCU is reading properly,253,-12,G,66.42 Hz,1.00 Hz,0,362,1051
Mon.May.02.2022 14:34:12.329,13,2.56209,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,370,1052
Mon.May.02.2022 14:34:12.329,13,2.58204,MCU is reading properly,253,-12,G,45.75 Hz,1.00 Hz,0,370,1052
Mon.May.02.2022 14:34:12.329,13,2.59925,MCU is reading properly,253,-12,G,47.55 Hz,1.00 Hz,0,370,1052
Mon.May.02.2022 14:34:12.329,13,2.59925,MCU is reading properly,253,-12,G,47.39 Hz,1.00 Hz,0,370,1052
Mon.May.02.2022 14:34:12.346,13,2.61381,MCU is reading properly,253,-12,G,47.40 Hz,1.00 Hz,0,370,1053
Mon.May.02.2022 14:34:12.346,13,2.62573,MCU is reading properly,253,-12,G,67.31 Hz,1.00 Hz,0,370,1053
Mon.May.02.2022 14:34:12.346,13,2.62573,MCU is reading properly,253,-12,G,63.88 Hz,1.00 Hz,0,370,1053
Mon.May.02.2022 14:34:12.361,13,2.63513,MCU is reading properly,253,-12,G,64.45 Hz,1.00 Hz,0,370,1054
Mon.May.02.2022 14:34:12.361,13,2.64202,MCU is reading properly,253,-12,G,64.35 Hz,1.00 Hz,0,370,1054
Mon.May.02.2022 14:34:12.361,13,2.64648,MCU is reading properly,253,-12,G,64.37 Hz,1.00 Hz,0,370,1054
Mon.May.02.2022 14:34:12.377,13,2.64855,MCU is reading properly,253,-12,G,64.37 Hz,1.00 Hz,0,370,1055
Mon.May.02.2022 14:34:12.476,13,2.64832,MCU is reading properly,253,-12,G,64.37 Hz,1.00 Hz,0,440,1056
Mon.May.02.2022 14:34:12.485,13,2.64603,MCU is reading properly,253,-12,G,46.69 Hz,1.00 Hz,0,440,1056
Mon.May.02.2022 14:34:12.485,13,2.64196,MCU is reading properly,253,-12,G,48.29 Hz,1.00 Hz,0,440,1056
Mon.May.02.2022 14:34:12.485,13,2.63612,MCU is reading properly,253,-12,G,48.14 Hz,1.00 Hz,0,440,1056
Mon.May.02.2022 14:34:12.494,13,2.62859,MCU is reading properly,253,-12,G,48.15 Hz,1.00 Hz,0,440,1057
Mon.May.02.2022 14:34:12.494,13,2.61943,MCU is reading properly,253,-12,G,68.46 Hz,1.00 Hz,0,440,1057
Mon.May.02.2022 14:34:12.494,13,2.61943,MCU is reading properly,253,-12,G,64.85 Hz,1.00 Hz,0,440,1057
Mon.May.02.2022 14:34:12.510,13,2.60874,MCU is reading properly,253,-12,G,65.47 Hz,1.00 Hz,0,440,1058
Mon.May.02.2022 14:34:12.520,13,2.5966,MCU is reading properly,253,-12,G,65.36 Hz,1.00 Hz,0,440,1058
Mon.May.02.2022 14:34:12.520,13,2.58303,MCU is reading properly,253,-12,G,65.38 Hz,1.00 Hz,0,440,1058
Mon.May.02.2022 14:34:12.520,13,2.56819,MCU is reading properly,253,-12,G,65.38 Hz,1.00 Hz,0,440,1058
Mon.May.02.2022 14:34:12.520,13,2.55214,MCU is reading properly,253,-12,G,65.38 Hz,1.00 Hz,0,440,1058
Mon.May.02.2022 14:34:12.641,13,2.53445,MCU is reading properly,253,-12,G,65.38 Hz,1.00 Hz,0,331,1059
Mon.May.02.2022 14:34:12.641,13,2.51569,MCU is reading properly,253,-12,G,45.84 Hz,1.00 Hz,0,331,1059
Mon.May.02.2022 14:34:12.652,13,2.49582,MCU is reading properly,253,-12,G,47.54 Hz,1.00 Hz,0,331,1060
Mon.May.02.2022 14:34:12.652,13,2.49582,MCU is reading properly,253,-12,G,69.92 Hz,1.00 Hz,0,331,1060
Mon.May.02.2022 14:34:12.652,13,2.47509,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,331,1060
Mon.May.02.2022 14:34:12.652,13,2.45349,MCU is reading properly,253,-12,G,66.52 Hz,1.00 Hz,0,331,1060
Mon.May.02.2022 14:34:12.668,13,2.45349,MCU is reading properly,253,-12,G,66.39 Hz,1.00 Hz,0,331,1061
Mon.May.02.2022 14:34:12.668,13,2.43123,MCU is reading properly,253,-12,G,66.42 Hz,1.00 Hz,0,331,1061
Mon.May.02.2022 14:34:12.668,13,2.40829,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,331,1061
Mon.May.02.2022 14:34:12.684,13,2.38483,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,331,1061
Mon.May.02.2022 14:34:12.789,13,2.3609,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,401,1062
Mon.May.02.2022 14:34:12.795,13,2.33666,MCU is reading properly,253,-12,G,47.85 Hz,1.00 Hz,0,401,1062
Mon.May.02.2022 14:34:12.795,13,2.31219,MCU is reading properly,253,-12,G,49.62 Hz,1.00 Hz,0,401,1062
Mon.May.02.2022 14:34:12.795,13,2.28762,MCU is reading properly,253,-12,G,49.44 Hz,1.00 Hz,0,401,1062
Mon.May.02.2022 14:34:12.795,13,2.26298,MCU is reading properly,253,-12,G,69.74 Hz,1.00 Hz,0,401,1062
Mon.May.02.2022 14:34:12.795,13,2.23848,MCU is reading properly,253,-12,G,66.00 Hz,1.00 Hz,0,401,1062
Mon.May.02.2022 14:34:12.810,13,2.21429,MCU is reading properly,253,-12,G,66.66 Hz,1.00 Hz,0,401,1063
Mon.May.02.2022 14:34:12.810,13,2.21429,MCU is reading properly,253,-12,G,66.54 Hz,1.00 Hz,0,401,1063
Mon.May.02.2022 14:34:12.810,13,2.19026,MCU is reading properly,253,-12,G,66.57 Hz,1.00 Hz,0,401,1063
Mon.May.02.2022 14:34:12.826,13,2.16657,MCU is reading properly,253,-12,G,66.56 Hz,1.00 Hz,0,401,1064
Mon.May.02.2022 14:34:12.840,13,2.14335,MCU is reading properly,253,-12,G,66.56 Hz,1.00 Hz,0,401,1065
Mon.May.02.2022 14:34:12.942,13,2.12076,MCU is reading properly,253,-12,G,66.56 Hz,1.00 Hz,0,370,1066
Mon.May.02.2022 14:34:12.942,13,2.09879,MCU is reading properly,253,-12,G,47.39 Hz,1.00 Hz,0,370,1066
Mon.May.02.2022 14:34:12.942,13,2.07756,MCU is reading properly,253,-12,G,49.17 Hz,1.00 Hz,0,370,1066
Mon.May.02.2022 14:34:12.957,13,2.05713,MCU is reading properly,253,-12,G,49.00 Hz,1.00 Hz,0,370,1067
Mon.May.02.2022 14:34:12.957,13,2.03767,MCU is reading properly,253,-12,G,49.02 Hz,1.00 Hz,0,370,1067
Mon.May.02.2022 14:34:12.957,13,2.03767,MCU is reading properly,253,-12,G,72.04 Hz,1.00 Hz,0,370,1067
Mon.May.02.2022 14:34:12.973,13,2.01926,MCU is reading properly,253,-12,G,67.56 Hz,1.00 Hz,0,370,1067
Mon.May.02.2022 14:34:12.973,13,2.00212,MCU is reading properly,253,-12,G,68.38 Hz,1.00 Hz,0,370,1068
Mon.May.02.2022 14:34:12.973,13,2.00212,MCU is reading properly,253,-12,G,68.23 Hz,1.00 Hz,0,370,1068
Mon.May.02.2022 14:34:12.973,13,1.98614,MCU is reading properly,253,-12,G,68.26 Hz,1.00 Hz,0,370,1068
Mon.May.02.2022 14:34:12.995,13,1.97135,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,370,1069
Mon.May.02.2022 14:34:13.103,13,1.95784,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,362,1070
Mon.May.02.2022 14:34:13.103,13,1.94588,MCU is reading properly,253,-12,G,47.41 Hz,1.00 Hz,0,362,1070
Mon.May.02.2022 14:34:13.103,13,1.9353,MCU is reading properly,253,-12,G,49.36 Hz,1.00 Hz,0,362,1070
Mon.May.02.2022 14:34:13.103,13,1.92602,MCU is reading properly,253,-12,G,49.17 Hz,1.00 Hz,0,362,1070
Mon.May.02.2022 14:34:13.119,13,1.91814,MCU is reading properly,253,-12,G,69.02 Hz,1.00 Hz,0,362,1071
Mon.May.02.2022 14:34:13.119,13,1.91168,MCU is reading properly,253,-12,G,65.44 Hz,1.00 Hz,0,362,1071
Mon.May.02.2022 14:34:13.119,13,1.90669,MCU is reading properly,253,-12,G,66.06 Hz,1.00 Hz,0,362,1071
Mon.May.02.2022 14:34:13.143,13,1.90318,MCU is reading properly,253,-12,G,65.95 Hz,1.00 Hz,0,362,1072
Mon.May.02.2022 14:34:13.146,13,1.90318,MCU is reading properly,253,-12,G,65.97 Hz,1.00 Hz,0,362,1072
Mon.May.02.2022 14:34:13.146,13,1.9012,MCU is reading properly,253,-12,G,65.96 Hz,1.00 Hz,0,362,1072
Mon.May.02.2022 14:34:13.258,13,1.90087,MCU is reading properly,253,-12,G,65.96 Hz,1.00 Hz,0,409,1073
Mon.May.02.2022 14:34:13.258,13,1.90225,MCU is reading properly,253,-12,G,46.99 Hz,1.00 Hz,0,409,1073
Mon.May.02.2022 14:34:13.258,13,1.90533,MCU is reading properly,253,-12,G,48.73 Hz,1.00 Hz,0,409,1073
Mon.May.02.2022 14:34:13.258,13,1.91014,MCU is reading properly,253,-12,G,48.57 Hz,1.00 Hz,0,409,1073
Mon.May.02.2022 14:34:13.273,13,1.91671,MCU is reading properly,253,-12,G,48.58 Hz,1.00 Hz,0,409,1074
Mon.May.02.2022 14:34:13.273,13,1.92505,MCU is reading properly,253,-12,G,68.95 Hz,1.00 Hz,0,409,1074
Mon.May.02.2022 14:34:13.273,13,1.93516,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,409,1074
Mon.May.02.2022 14:34:13.289,13,1.93516,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,409,1075
Mon.May.02.2022 14:34:13.296,13,1.94704,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,409,1075
Mon.May.02.2022 14:34:13.296,13,1.94704,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,1075
Mon.May.02.2022 14:34:13.296,13,1.96067,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,1075
Mon.May.02.2022 14:34:13.296,13,1.97609,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,1075
Mon.May.02.2022 14:34:13.411,13,1.99326,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1076
Mon.May.02.2022 14:34:13.411,13,2.01196,MCU is reading properly,253,-12,G,46.92 Hz,1.00 Hz,0,362,1076
Mon.May.02.2022 14:34:13.411,13,2.03193,MCU is reading properly,253,-12,G,48.64 Hz,1.00 Hz,0,362,1076
Mon.May.02.2022 14:34:13.411,13,2.05348,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,362,1076
Mon.May.02.2022 14:34:13.427,13,2.07653,MCU is reading properly,253,-12,G,70.52 Hz,1.00 Hz,0,362,1077
Mon.May.02.2022 14:34:13.427,13,2.10028,MCU is reading properly,253,-12,G,66.39 Hz,1.00 Hz,0,362,1077
Mon.May.02.2022 14:34:13.427,13,2.1247,MCU is reading properly,253,-12,G,67.13 Hz,1.00 Hz,0,362,1077
Mon.May.02.2022 14:34:13.443,13,2.1504,MCU is reading properly,253,-12,G,67.00 Hz,1.00 Hz,0,362,1078
Mon.May.02.2022 14:34:13.443,13,2.1504,MCU is reading properly,253,-12,G,67.02 Hz,1.00 Hz,0,362,1078
Mon.May.02.2022 14:34:13.443,13,2.17734,MCU is reading properly,253,-12,G,67.02 Hz,1.00 Hz,0,362,1078
Mon.May.02.2022 14:34:13.570,13,2.20554,MCU is reading properly,253,-12,G,67.02 Hz,1.00 Hz,0,359,1079
Mon.May.02.2022 14:34:13.570,13,2.23499,MCU is reading properly,253,-12,G,47.17 Hz,1.00 Hz,0,359,1079
Mon.May.02.2022 14:34:13.570,13,2.26548,MCU is reading properly,253,-12,G,49.00 Hz,1.00 Hz,0,359,1079
Mon.May.02.2022 14:34:13.588,13,2.2972,MCU is reading properly,253,-12,G,48.83 Hz,1.00 Hz,0,359,1080
Mon.May.02.2022 14:34:13.588,13,2.33021,MCU is reading properly,253,-12,G,69.67 Hz,1.00 Hz,0,359,1080
Mon.May.02.2022 14:34:13.588,13,2.36422,MCU is reading properly,253,-12,G,65.84 Hz,1.00 Hz,0,359,1080
Mon.May.02.2022 14:34:13.606,13,2.39916,MCU is reading properly,253,-12,G,66.51 Hz,1.00 Hz,0,359,1081
Mon.May.02.2022 14:34:13.606,13,2.43498,MCU is reading properly,253,-12,G,66.39 Hz,1.00 Hz,0,359,1081
Mon.May.02.2022 14:34:13.606,13,2.43498,MCU is reading properly,253,-12,G,66.42 Hz,1.00 Hz,0,359,1081
Mon.May.02.2022 14:34:13.622,13,2.47161,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,359,1082
Mon.May.02.2022 14:34:13.731,13,2.47161,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,401,1083
Mon.May.02.2022 14:34:13.737,13,2.50891,MCU is reading properly,253,-12,G,46.52 Hz,1.00 Hz,0,401,1083
Mon.May.02.2022 14:34:13.737,13,2.547,MCU is reading properly,253,-12,G,48.31 Hz,1.00 Hz,0,401,1083
Mon.May.02.2022 14:34:13.737,13,2.58581,MCU is reading properly,253,-12,G,48.14 Hz,1.00 Hz,0,401,1083
Mon.May.02.2022 14:34:13.737,13,2.62519,MCU is reading properly,253,-12,G,48.15 Hz,1.00 Hz,0,401,1083
Mon.May.02.2022 14:34:13.752,13,2.66505,MCU is reading properly,253,-12,G,48.15 Hz,1.00 Hz,0,401,1083
Mon.May.02.2022 14:34:13.752,13,2.70535,MCU is reading properly,253,-12,G,68.27 Hz,1.00 Hz,0,401,1084
Mon.May.02.2022 14:34:13.752,13,2.74589,MCU is reading properly,253,-12,G,64.72 Hz,1.00 Hz,0,401,1084
Mon.May.02.2022 14:34:13.768,13,2.78681,MCU is reading properly,253,-12,G,65.32 Hz,1.00 Hz,0,401,1085
Mon.May.02.2022 14:34:13.768,13,2.82794,MCU is reading properly,253,-12,G,65.22 Hz,1.00 Hz,0,401,1085
Mon.May.02.2022 14:34:13.768,13,2.86889,MCU is reading properly,253,-12,G,65.23 Hz,1.00 Hz,0,401,1085
Mon.May.02.2022 14:34:13.883,13,2.86889,MCU is reading properly,253,-12,G,65.23 Hz,1.00 Hz,0,409,1086
Mon.May.02.2022 14:34:13.883,13,2.91031,MCU is reading properly,253,-12,G,46.79 Hz,1.00 Hz,0,409,1086
Mon.May.02.2022 14:34:13.883,13,2.95161,MCU is reading properly,253,-12,G,48.47 Hz,1.00 Hz,0,409,1086
Mon.May.02.2022 14:34:13.883,13,2.99282,MCU is reading properly,253,-12,G,48.31 Hz,1.00 Hz,0,409,1086
Mon.May.02.2022 14:34:13.899,13,3.03397,MCU is reading properly,253,-12,G,48.32 Hz,1.00 Hz,0,409,1087
Mon.May.02.2022 14:34:13.899,13,3.07488,MCU is reading properly,253,-12,G,69.38 Hz,1.00 Hz,0,409,1087
Mon.May.02.2022 14:34:13.899,13,3.11556,MCU is reading properly,253,-12,G,65.55 Hz,1.00 Hz,0,409,1087
Mon.May.02.2022 14:34:13.915,13,3.15585,MCU is reading properly,253,-12,G,66.21 Hz,1.00 Hz,0,409,1088
Mon.May.02.2022 14:34:13.915,13,3.19557,MCU is reading properly,253,-12,G,66.10 Hz,1.00 Hz,0,409,1088
Mon.May.02.2022 14:34:13.915,13,3.23485,MCU is reading properly,253,-12,G,66.12 Hz,1.00 Hz,0,409,1088
Mon.May.02.2022 14:34:13.930,13,3.23485,MCU is reading properly,253,-12,G,66.11 Hz,1.00 Hz,0,409,1089
Mon.May.02.2022 14:34:13.937,13,3.27341,MCU is reading properly,253,-12,G,66.11 Hz,1.00 Hz,0,409,1089
Mon.May.02.2022 14:34:14.053,13,3.27341,MCU is reading properly,253,-12,G,66.11 Hz,1.00 Hz,0,362,1090
Mon.May.02.2022 14:34:14.053,13,3.31128,MCU is reading properly,253,-12,G,45.78 Hz,1.00 Hz,0,362,1090
Mon.May.02.2022 14:34:14.053,13,3.34849,MCU is reading properly,253,-12,G,47.55 Hz,1.00 Hz,0,362,1090
Mon.May.02.2022 14:34:14.053,13,3.38486,MCU is reading properly,253,-12,G,68.20 Hz,1.00 Hz,0,362,1090
Mon.May.02.2022 14:34:14.068,13,3.42034,MCU is reading properly,253,-12,G,64.56 Hz,1.00 Hz,0,362,1091
Mon.May.02.2022 14:34:14.068,13,3.45475,MCU is reading properly,253,-12,G,65.17 Hz,1.00 Hz,0,362,1091
Mon.May.02.2022 14:34:14.068,13,3.48814,MCU is reading properly,253,-12,G,65.07 Hz,1.00 Hz,0,362,1091
Mon.May.02.2022 14:34:14.084,13,3.52052,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,362,1092
Mon.May.02.2022 14:34:14.084,13,3.55174,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,362,1092
Mon.May.02.2022 14:34:14.084,13,3.58182,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,362,1092
Mon.May.02.2022 14:34:14.222,13,3.61054,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 14:34:14.226,13,3.61054,MCU is reading properly,253,-12,G,45.53 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 14:34:14.227,13,3.63787,MCU is reading properly,253,-12,G,47.21 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 14:34:14.227,13,3.66337,MCU is reading properly,253,-12,G,47.06 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 14:34:14.227,13,3.6875,MCU is reading properly,253,-12,G,65.77 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 14:34:14.237,13,3.71027,MCU is reading properly,253,-12,G,62.69 Hz,1.00 Hz,0,409,1094
Mon.May.02.2022 14:34:14.237,13,3.73152,MCU is reading properly,253,-12,G,63.18 Hz,1.00 Hz,0,409,1094
Mon.May.02.2022 14:34:14.237,13,3.75127,MCU is reading properly,253,-12,G,63.10 Hz,1.00 Hz,0,409,1094
Mon.May.02.2022 14:34:14.253,13,3.76944,MCU is reading properly,253,-12,G,63.11 Hz,1.00 Hz,0,409,1095
Mon.May.02.2022 14:34:14.253,13,3.78606,MCU is reading properly,253,-12,G,63.11 Hz,1.00 Hz,0,409,1095
Mon.May.02.2022 14:34:14.253,13,3.80111,MCU is reading properly,253,-12,G,63.11 Hz,1.00 Hz,0,409,1095
Mon.May.02.2022 14:34:14.253,13,3.80111,MCU is reading properly,253,-12,G,63.11 Hz,1.00 Hz,0,409,1095
Mon.May.02.2022 14:34:14.369,13,3.81454,MCU is reading properly,253,-12,G,63.11 Hz,1.00 Hz,0,401,1096
Mon.May.02.2022 14:34:14.369,13,3.81454,MCU is reading properly,253,-12,G,45.86 Hz,1.00 Hz,0,401,1096
Mon.May.02.2022 14:34:14.369,13,3.8263,MCU is reading properly,253,-12,G,47.36 Hz,1.00 Hz,0,401,1096
Mon.May.02.2022 14:34:14.369,13,3.83638,MCU is reading properly,253,-12,G,47.22 Hz,1.00 Hz,0,401,1096
Mon.May.02.2022 14:34:14.384,13,3.84498,MCU is reading properly,253,-12,G,69.20 Hz,1.00 Hz,0,401,1097
Mon.May.02.2022 14:34:14.384,13,3.85181,MCU is reading properly,253,-12,G,65.24 Hz,1.00 Hz,0,401,1097
Mon.May.02.2022 14:34:14.384,13,3.85684,MCU is reading properly,253,-12,G,65.92 Hz,1.00 Hz,0,401,1097
Mon.May.02.2022 14:34:14.399,13,3.86004,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,401,1098
Mon.May.02.2022 14:34:14.399,13,3.86142,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1098
Mon.May.02.2022 14:34:14.399,13,3.86098,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1098
Mon.May.02.2022 14:34:14.399,13,3.85872,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1098
Mon.May.02.2022 14:34:14.531,13,3.85463,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1099
Mon.May.02.2022 14:34:14.538,13,3.85463,MCU is reading properly,253,-12,G,46.22 Hz,1.00 Hz,0,362,1099
Mon.May.02.2022 14:34:14.538,13,3.84874,MCU is reading properly,253,-12,G,47.96 Hz,1.00 Hz,0,362,1099
Mon.May.02.2022 14:34:14.538,13,3.84106,MCU is reading properly,253,-12,G,69.83 Hz,1.00 Hz,0,362,1099
Mon.May.02.2022 14:34:14.538,13,3.83159,MCU is reading properly,253,-12,G,65.81 Hz,1.00 Hz,0,362,1099
Mon.May.02.2022 14:34:14.538,13,3.8204,MCU is reading properly,253,-12,G,66.52 Hz,1.00 Hz,0,362,1099
Mon.May.02.2022 14:34:14.553,13,3.80744,MCU is reading properly,253,-12,G,66.39 Hz,1.00 Hz,0,362,1100
Mon.May.02.2022 14:34:14.553,13,3.79289,MCU is reading properly,253,-12,G,66.42 Hz,1.00 Hz,0,362,1100
Mon.May.02.2022 14:34:14.553,13,3.77703,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,362,1100
Mon.May.02.2022 14:34:14.569,13,3.75962,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,362,1101
Mon.May.02.2022 14:34:14.685,13,3.74069,MCU is reading properly,253,-12,G,66.41 Hz,1.00 Hz,0,370,1102
Mon.May.02.2022 14:34:14.685,13,3.74069,MCU is reading properly,253,-12,G,47.22 Hz,1.00 Hz,0,370,1102
Mon.May.02.2022 14:34:14.685,13,3.72027,MCU is reading properly,253,-12,G,49.00 Hz,1.00 Hz,0,370,1102
Mon.May.02.2022 14:34:14.685,13,3.72027,MCU is reading properly,253,-12,G,48.83 Hz,1.00 Hz,0,370,1102
Mon.May.02.2022 14:34:14.700,13,3.6984,MCU is reading properly,253,-12,G,48.84 Hz,1.00 Hz,0,370,1103
Mon.May.02.2022 14:34:14.700,13,3.67508,MCU is reading properly,253,-12,G,68.90 Hz,1.00 Hz,0,370,1103
Mon.May.02.2022 14:34:14.700,13,3.65039,MCU is reading properly,253,-12,G,65.29 Hz,1.00 Hz,0,370,1103
Mon.May.02.2022 14:34:14.716,13,3.62446,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,370,1104
Mon.May.02.2022 14:34:14.716,13,3.5972,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,370,1104
