DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz)
Mon.May.02.2022 13:10:54.609,13,-2.23477,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,185
Mon.May.02.2022 13:10:54.613,13,-2.22214,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,185
Mon.May.02.2022 13:10:54.619,13,-2.21138,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,186
Mon.May.02.2022 13:10:54.623,13,-2.20256,MCU is reading properly,253,-12,71,1.00 kHz,1.01 Hz,0,186
Mon.May.02.2022 13:10:54.741,13,-2.19566,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,187
Mon.May.02.2022 13:10:54.745,13,-2.1907,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,187
Mon.May.02.2022 13:10:54.748,13,-2.18762,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,187
Mon.May.02.2022 13:10:54.753,13,-2.18644,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,188
Mon.May.02.2022 13:10:54.757,13,-2.18705,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,188
Mon.May.02.2022 13:10:54.760,13,-2.18941,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,188
Mon.May.02.2022 13:10:54.765,13,-2.18941,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,189
Mon.May.02.2022 13:10:54.768,13,-2.1935,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,189
Mon.May.02.2022 13:10:54.771,13,-2.19929,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,189
Mon.May.02.2022 13:10:54.899,13,-2.19929,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,190
Mon.May.02.2022 13:10:54.903,13,-2.20673,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,190
Mon.May.02.2022 13:10:54.906,13,-2.21584,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,190
Mon.May.02.2022 13:10:54.911,13,-2.22657,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,191
Mon.May.02.2022 13:10:54.914,13,-2.23888,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,191
Mon.May.02.2022 13:10:54.917,13,-2.25273,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,191
Mon.May.02.2022 13:10:54.921,13,-2.26813,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,192
Mon.May.02.2022 13:10:54.925,13,-2.28496,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,192
Mon.May.02.2022 13:10:54.928,13,-2.30316,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,192
Mon.May.02.2022 13:10:54.934,13,-2.30316,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,193
Mon.May.02.2022 13:10:54.937,13,-2.32234,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,193
Mon.May.02.2022 13:10:54.940,13,-2.34297,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,193
Mon.May.02.2022 13:10:55.059,13,-2.36486,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,194
Mon.May.02.2022 13:10:55.063,13,-2.38795,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,194
Mon.May.02.2022 13:10:55.066,13,-2.41219,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,194
Mon.May.02.2022 13:10:55.070,13,-2.43754,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,195
Mon.May.02.2022 13:10:55.074,13,-2.46386,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,195
Mon.May.02.2022 13:10:55.077,13,-2.49126,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,195
Mon.May.02.2022 13:10:55.081,13,-2.51968,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,196
Mon.May.02.2022 13:10:55.084,13,-2.54892,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,196
Mon.May.02.2022 13:10:55.087,13,-2.54892,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,196
Mon.May.02.2022 13:10:55.093,13,-2.5789,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,197
Mon.May.02.2022 13:10:55.216,13,-2.60974,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,198
Mon.May.02.2022 13:10:55.220,13,-2.60974,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,198
Mon.May.02.2022 13:10:55.223,13,-2.64094,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,198
Mon.May.02.2022 13:10:55.229,13,-2.67242,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,199
Mon.May.02.2022 13:10:55.232,13,-2.70446,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,199
Mon.May.02.2022 13:10:55.235,13,-2.73703,MCU is reading properly,253,-12,71,1.00 kHz,1.03 Hz,0,199
