DATE (ddd.MMM.dd.yyyy hh:mm:ss.zzz),<int>,<float>,<string>,<uint8_t>,<int8_t>,<char>,RX hz,TX hz,CRC Errors,read_queue_size,graph(0)->data.size()
Mon.May.02.2022 15:40:26.115,13,-5.18889,MCU is reading properly,253,-12,G,65.97 Hz,1.00 Hz,0,351,1087
Mon.May.02.2022 15:40:26.115,13,-5.23811,MCU is reading properly,253,-12,G,65.96 Hz,1.00 Hz,0,351,1087
Mon.May.02.2022 15:40:26.247,13,-5.23811,MCU is reading properly,253,-12,G,65.96 Hz,1.00 Hz,0,362,1088
Mon.May.02.2022 15:40:26.247,13,-5.28625,MCU is reading properly,253,-12,G,46.99 Hz,1.00 Hz,0,362,1088
Mon.May.02.2022 15:40:26.247,13,-5.33341,MCU is reading properly,253,-12,G,48.73 Hz,1.00 Hz,0,362,1088
Mon.May.02.2022 15:40:26.247,13,-5.37928,MCU is reading properly,253,-12,G,48.57 Hz,1.00 Hz,0,362,1088
Mon.May.02.2022 15:40:26.262,13,-5.42396,MCU is reading properly,253,-12,G,48.58 Hz,1.00 Hz,0,362,1089
Mon.May.02.2022 15:40:26.262,13,-5.46741,MCU is reading properly,253,-12,G,68.95 Hz,1.00 Hz,0,362,1089
Mon.May.02.2022 15:40:26.262,13,-5.5096,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,362,1089
Mon.May.02.2022 15:40:26.278,13,-5.55049,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,362,1090
Mon.May.02.2022 15:40:26.278,13,-5.58972,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,362,1090
Mon.May.02.2022 15:40:26.278,13,-5.62794,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1090
Mon.May.02.2022 15:40:26.395,13,-5.66477,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,1091
Mon.May.02.2022 15:40:26.400,13,-5.66477,MCU is reading properly,253,-12,G,47.45 Hz,1.00 Hz,0,409,1091
Mon.May.02.2022 15:40:26.400,13,-5.66477,MCU is reading properly,253,-12,G,49.17 Hz,1.00 Hz,0,409,1091
Mon.May.02.2022 15:40:26.400,13,-5.70019,MCU is reading properly,253,-12,G,49.00 Hz,1.00 Hz,0,409,1091
Mon.May.02.2022 15:40:26.400,13,-5.73447,MCU is reading properly,253,-12,G,49.02 Hz,1.00 Hz,0,409,1091
Mon.May.02.2022 15:40:26.400,13,-5.76772,MCU is reading properly,253,-12,G,49.02 Hz,1.00 Hz,0,409,1091
Mon.May.02.2022 15:40:26.415,13,-5.79943,MCU is reading properly,253,-12,G,49.02 Hz,1.00 Hz,0,409,1092
Mon.May.02.2022 15:40:26.415,13,-5.82958,MCU is reading properly,253,-12,G,71.62 Hz,1.00 Hz,0,409,1092
Mon.May.02.2022 15:40:26.415,13,-5.85869,MCU is reading properly,253,-12,G,67.27 Hz,1.00 Hz,0,409,1092
Mon.May.02.2022 15:40:26.431,13,-5.88629,MCU is reading properly,253,-12,G,68.07 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 15:40:26.431,13,-5.9122,MCU is reading properly,253,-12,G,67.92 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 15:40:26.431,13,-5.93641,MCU is reading properly,253,-12,G,67.95 Hz,1.00 Hz,0,409,1093
Mon.May.02.2022 15:40:26.564,13,-5.95885,MCU is reading properly,253,-12,G,67.94 Hz,1.00 Hz,0,362,1094
Mon.May.02.2022 15:40:26.564,13,-5.95885,MCU is reading properly,253,-12,G,46.73 Hz,1.00 Hz,0,362,1094
Mon.May.02.2022 15:40:26.564,13,-5.97959,MCU is reading properly,253,-12,G,48.66 Hz,1.00 Hz,0,362,1094
Mon.May.02.2022 15:40:26.564,13,-5.99863,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,362,1094
Mon.May.02.2022 15:40:26.579,13,-6.01595,MCU is reading properly,253,-12,G,68.96 Hz,1.00 Hz,0,362,1095
Mon.May.02.2022 15:40:26.579,13,-6.03162,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,362,1095
Mon.May.02.2022 15:40:26.579,13,-6.04557,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,362,1095
Mon.May.02.2022 15:40:26.595,13,-6.0578,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,362,1096
Mon.May.02.2022 15:40:26.600,13,-6.06826,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1096
Mon.May.02.2022 15:40:26.600,13,-6.07697,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1096
Mon.May.02.2022 15:40:26.716,13,-6.0841,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,1097
Mon.May.02.2022 15:40:26.716,13,-6.08967,MCU is reading properly,253,-12,G,47.01 Hz,1.00 Hz,0,409,1097
Mon.May.02.2022 15:40:26.716,13,-6.08967,MCU is reading properly,253,-12,G,48.73 Hz,1.00 Hz,0,409,1097
Mon.May.02.2022 15:40:26.716,13,-6.08967,MCU is reading properly,253,-12,G,48.57 Hz,1.00 Hz,0,409,1097
Mon.May.02.2022 15:40:26.732,13,-6.09368,MCU is reading properly,253,-12,G,68.01 Hz,1.00 Hz,0,409,1098
Mon.May.02.2022 15:40:26.732,13,-6.09617,MCU is reading properly,253,-12,G,64.59 Hz,1.00 Hz,0,409,1098
Mon.May.02.2022 15:40:26.732,13,-6.09716,MCU is reading properly,253,-12,G,65.17 Hz,1.00 Hz,0,409,1098
Mon.May.02.2022 15:40:26.732,13,-6.09667,MCU is reading properly,253,-12,G,65.07 Hz,1.00 Hz,0,409,1098
Mon.May.02.2022 15:40:26.748,13,-6.09472,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,409,1099
Mon.May.02.2022 15:40:26.748,13,-6.09135,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,409,1099
Mon.May.02.2022 15:40:26.748,13,-6.08657,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,409,1099
Mon.May.02.2022 15:40:26.763,13,-6.08042,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,409,1100
Mon.May.02.2022 15:40:26.863,13,-6.07297,MCU is reading properly,253,-12,G,65.09 Hz,1.00 Hz,0,362,1101
Mon.May.02.2022 15:40:26.863,13,-6.06422,MCU is reading properly,253,-12,G,47.16 Hz,1.00 Hz,0,362,1101
Mon.May.02.2022 15:40:26.863,13,-6.06422,MCU is reading properly,253,-12,G,48.81 Hz,1.00 Hz,0,362,1101
Mon.May.02.2022 15:40:26.863,13,-6.05424,MCU is reading properly,253,-12,G,48.65 Hz,1.00 Hz,0,362,1101
Mon.May.02.2022 15:40:26.879,13,-6.04306,MCU is reading properly,253,-12,G,72.11 Hz,1.00 Hz,0,362,1102
Mon.May.02.2022 15:40:26.879,13,-6.03068,MCU is reading properly,253,-12,G,67.54 Hz,1.00 Hz,0,362,1102
Mon.May.02.2022 15:40:26.879,13,-6.01721,MCU is reading properly,253,-12,G,68.39 Hz,1.00 Hz,0,362,1102
Mon.May.02.2022 15:40:26.895,13,-6.00265,MCU is reading properly,253,-12,G,68.23 Hz,1.00 Hz,0,362,1103
Mon.May.02.2022 15:40:26.901,13,-5.98705,MCU is reading properly,253,-12,G,68.26 Hz,1.00 Hz,0,362,1103
Mon.May.02.2022 15:40:26.901,13,-5.97047,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,362,1103
Mon.May.02.2022 15:40:27.033,13,-5.95295,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,370,1104
Mon.May.02.2022 15:40:27.033,13,-5.93452,MCU is reading properly,253,-12,G,46.79 Hz,1.00 Hz,0,370,1104
Mon.May.02.2022 15:40:27.033,13,-5.93452,MCU is reading properly,253,-12,G,48.75 Hz,1.00 Hz,0,370,1104
Mon.May.02.2022 15:40:27.033,13,-5.91525,MCU is reading properly,253,-12,G,48.56 Hz,1.00 Hz,0,370,1104
Mon.May.02.2022 15:40:27.048,13,-5.91525,MCU is reading properly,253,-12,G,68.95 Hz,1.00 Hz,0,370,1105
Mon.May.02.2022 15:40:27.048,13,-5.89513,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,370,1105
Mon.May.02.2022 15:40:27.048,13,-5.87432,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,370,1105
Mon.May.02.2022 15:40:27.048,13,-5.85282,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,370,1105
Mon.May.02.2022 15:40:27.064,13,-5.83061,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1106
Mon.May.02.2022 15:40:27.064,13,-5.80788,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1106
Mon.May.02.2022 15:40:27.064,13,-5.78448,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1106
Mon.May.02.2022 15:40:27.180,13,-5.7606,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1107
Mon.May.02.2022 15:40:27.180,13,-5.73629,MCU is reading properly,253,-12,G,47.54 Hz,1.00 Hz,0,401,1107
Mon.May.02.2022 15:40:27.180,13,-5.71167,MCU is reading properly,253,-12,G,49.25 Hz,1.00 Hz,0,401,1107
Mon.May.02.2022 15:40:27.180,13,-5.68668,MCU is reading properly,253,-12,G,49.09 Hz,1.00 Hz,0,401,1107
Mon.May.02.2022 15:40:27.202,13,-5.68668,MCU is reading properly,253,-12,G,49.10 Hz,1.00 Hz,0,401,1108
Mon.May.02.2022 15:40:27.202,13,-5.66142,MCU is reading properly,253,-12,G,68.85 Hz,1.00 Hz,0,401,1108
Mon.May.02.2022 15:40:27.202,13,-5.63595,MCU is reading properly,253,-12,G,65.30 Hz,1.00 Hz,0,401,1108
Mon.May.02.2022 15:40:27.202,13,-5.61041,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,401,1108
Mon.May.02.2022 15:40:27.202,13,-5.58471,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,401,1108
Mon.May.02.2022 15:40:27.218,13,-5.55897,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1109
Mon.May.02.2022 15:40:27.218,13,-5.53346,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1109
Mon.May.02.2022 15:40:27.333,13,-5.50781,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1110
Mon.May.02.2022 15:40:27.333,13,-5.48229,MCU is reading properly,253,-12,G,47.01 Hz,1.00 Hz,0,370,1110
Mon.May.02.2022 15:40:27.333,13,-5.45694,MCU is reading properly,253,-12,G,48.73 Hz,1.00 Hz,0,370,1110
Mon.May.02.2022 15:40:27.333,13,-5.45694,MCU is reading properly,253,-12,G,48.57 Hz,1.00 Hz,0,370,1110
Mon.May.02.2022 15:40:27.349,13,-5.4319,MCU is reading properly,253,-12,G,72.13 Hz,1.00 Hz,0,370,1111
Mon.May.02.2022 15:40:27.349,13,-5.4319,MCU is reading properly,253,-12,G,67.54 Hz,1.00 Hz,0,370,1111
Mon.May.02.2022 15:40:27.349,13,-5.40714,MCU is reading properly,253,-12,G,68.39 Hz,1.00 Hz,0,370,1111
Mon.May.02.2022 15:40:27.349,13,-5.38265,MCU is reading properly,253,-12,G,68.23 Hz,1.00 Hz,0,370,1111
Mon.May.02.2022 15:40:27.365,13,-5.35862,MCU is reading properly,253,-12,G,68.26 Hz,1.00 Hz,0,370,1112
Mon.May.02.2022 15:40:27.365,13,-5.33502,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,370,1112
Mon.May.02.2022 15:40:27.365,13,-5.31183,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,370,1112
Mon.May.02.2022 15:40:27.496,13,-5.28918,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,362,1113
Mon.May.02.2022 15:40:27.503,13,-5.2671,MCU is reading properly,253,-12,G,47.32 Hz,1.00 Hz,0,362,1113
Mon.May.02.2022 15:40:27.503,13,-5.24571,MCU is reading properly,253,-12,G,49.28 Hz,1.00 Hz,0,362,1113
Mon.May.02.2022 15:40:27.503,13,-5.22497,MCU is reading properly,253,-12,G,49.09 Hz,1.00 Hz,0,362,1113
Mon.May.02.2022 15:40:27.503,13,-5.20477,MCU is reading properly,253,-12,G,68.85 Hz,1.00 Hz,0,362,1113
Mon.May.02.2022 15:40:27.503,13,-5.20477,MCU is reading properly,253,-12,G,65.30 Hz,1.00 Hz,0,362,1113
Mon.May.02.2022 15:40:27.518,13,-5.18528,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,362,1114
Mon.May.02.2022 15:40:27.518,13,-5.16653,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,362,1114
Mon.May.02.2022 15:40:27.518,13,-5.14842,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1114
Mon.May.02.2022 15:40:27.534,13,-5.13099,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1115
Mon.May.02.2022 15:40:27.650,13,-5.11451,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,1116
Mon.May.02.2022 15:40:27.650,13,-5.09907,MCU is reading properly,253,-12,G,46.92 Hz,1.00 Hz,0,409,1116
Mon.May.02.2022 15:40:27.650,13,-5.08466,MCU is reading properly,253,-12,G,48.64 Hz,1.00 Hz,0,409,1116
Mon.May.02.2022 15:40:27.650,13,-5.07125,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,409,1116
Mon.May.02.2022 15:40:27.665,13,-5.05897,MCU is reading properly,253,-12,G,48.50 Hz,1.00 Hz,0,409,1117
Mon.May.02.2022 15:40:27.665,13,-5.05897,MCU is reading properly,253,-12,G,68.77 Hz,1.00 Hz,0,409,1117
Mon.May.02.2022 15:40:27.665,13,-5.04779,MCU is reading properly,253,-12,G,65.14 Hz,1.00 Hz,0,409,1117
Mon.May.02.2022 15:40:27.681,13,-5.04779,MCU is reading properly,253,-12,G,65.76 Hz,1.00 Hz,0,409,1118
Mon.May.02.2022 15:40:27.681,13,-5.03774,MCU is reading properly,253,-12,G,65.65 Hz,1.00 Hz,0,409,1118
Mon.May.02.2022 15:40:27.681,13,-5.02873,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,1118
Mon.May.02.2022 15:40:27.681,13,-5.02083,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,1118
Mon.May.02.2022 15:40:27.703,13,-5.01417,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,409,1119
Mon.May.02.2022 15:40:27.819,13,-5.00878,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,362,1120
Mon.May.02.2022 15:40:27.819,13,-5.00466,MCU is reading properly,253,-12,G,45.56 Hz,1.00 Hz,0,362,1120
Mon.May.02.2022 15:40:27.819,13,-5.00183,MCU is reading properly,253,-12,G,47.30 Hz,1.00 Hz,0,362,1120
Mon.May.02.2022 15:40:27.819,13,-5.0003,MCU is reading properly,253,-12,G,47.14 Hz,1.00 Hz,0,362,1120
Mon.May.02.2022 15:40:27.834,13,-5.00007,MCU is reading properly,253,-12,G,67.90 Hz,1.00 Hz,0,362,1121
Mon.May.02.2022 15:40:27.834,13,-5.00113,MCU is reading properly,253,-12,G,64.28 Hz,1.00 Hz,0,362,1121
Mon.May.02.2022 15:40:27.834,13,-5.00113,MCU is reading properly,253,-12,G,64.88 Hz,1.00 Hz,0,362,1121
Mon.May.02.2022 15:40:27.850,13,-5.00348,MCU is reading properly,253,-12,G,64.78 Hz,1.00 Hz,0,362,1122
Mon.May.02.2022 15:40:27.850,13,-5.00713,MCU is reading properly,253,-12,G,64.80 Hz,1.00 Hz,0,362,1122
Mon.May.02.2022 15:40:27.850,13,-5.01205,MCU is reading properly,253,-12,G,64.80 Hz,1.00 Hz,0,362,1122
Mon.May.02.2022 15:40:27.983,13,-5.01823,MCU is reading properly,253,-12,G,64.80 Hz,1.00 Hz,0,409,1123
Mon.May.02.2022 15:40:27.983,13,-5.02568,MCU is reading properly,253,-12,G,45.55 Hz,1.00 Hz,0,409,1123
Mon.May.02.2022 15:40:27.983,13,-5.03434,MCU is reading properly,253,-12,G,47.21 Hz,1.00 Hz,0,409,1123
Mon.May.02.2022 15:40:27.983,13,-5.044,MCU is reading properly,253,-12,G,47.06 Hz,1.00 Hz,0,409,1123
Mon.May.02.2022 15:40:27.998,13,-5.05477,MCU is reading properly,253,-12,G,66.12 Hz,1.00 Hz,0,409,1124
Mon.May.02.2022 15:40:28.004,13,-5.06665,MCU is reading properly,253,-12,G,62.95 Hz,1.00 Hz,0,409,1124
Mon.May.02.2022 15:40:28.004,13,-5.06665,MCU is reading properly,253,-12,G,63.46 Hz,1.00 Hz,0,409,1124
Mon.May.02.2022 15:40:28.004,13,-5.07963,MCU is reading properly,253,-12,G,63.37 Hz,1.00 Hz,0,409,1124
Mon.May.02.2022 15:40:28.004,13,-5.07963,MCU is reading properly,253,-12,G,63.39 Hz,1.00 Hz,0,409,1124
Mon.May.02.2022 15:40:28.004,13,-5.09366,MCU is reading properly,253,-12,G,63.39 Hz,1.00 Hz,0,409,1124
Mon.May.02.2022 15:40:28.019,13,-5.10873,MCU is reading properly,253,-12,G,63.39 Hz,1.00 Hz,0,409,1125
Mon.May.02.2022 15:40:28.019,13,-5.1248,MCU is reading properly,253,-12,G,63.39 Hz,1.00 Hz,0,409,1125
Mon.May.02.2022 15:40:28.135,13,-5.14189,MCU is reading properly,253,-12,G,63.39 Hz,1.00 Hz,0,401,1126
Mon.May.02.2022 15:40:28.135,13,-5.15981,MCU is reading properly,253,-12,G,45.75 Hz,1.00 Hz,0,401,1126
Mon.May.02.2022 15:40:28.135,13,-5.17825,MCU is reading properly,253,-12,G,47.28 Hz,1.00 Hz,0,401,1126
Mon.May.02.2022 15:40:28.135,13,-5.19746,MCU is reading properly,253,-12,G,47.14 Hz,1.00 Hz,0,401,1126
Mon.May.02.2022 15:40:28.151,13,-5.21749,MCU is reading properly,253,-12,G,69.03 Hz,1.00 Hz,0,401,1127
Mon.May.02.2022 15:40:28.151,13,-5.23803,MCU is reading properly,253,-12,G,65.10 Hz,1.00 Hz,0,401,1127
Mon.May.02.2022 15:40:28.151,13,-5.25925,MCU is reading properly,253,-12,G,65.77 Hz,1.00 Hz,0,401,1127
Mon.May.02.2022 15:40:28.151,13,-5.25925,MCU is reading properly,253,-12,G,65.65 Hz,1.00 Hz,0,401,1127
Mon.May.02.2022 15:40:28.166,13,-5.28117,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,401,1128
Mon.May.02.2022 15:40:28.166,13,-5.30369,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,401,1128
Mon.May.02.2022 15:40:28.166,13,-5.32675,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,401,1128
Mon.May.02.2022 15:40:28.298,13,-5.35032,MCU is reading properly,253,-12,G,65.67 Hz,1.00 Hz,0,370,1129
Mon.May.02.2022 15:40:28.304,13,-5.37428,MCU is reading properly,253,-12,G,46.07 Hz,1.00 Hz,0,370,1129
Mon.May.02.2022 15:40:28.304,13,-5.39864,MCU is reading properly,253,-12,G,47.79 Hz,1.00 Hz,0,370,1129
Mon.May.02.2022 15:40:28.304,13,-5.42336,MCU is reading properly,253,-12,G,69.10 Hz,1.00 Hz,0,370,1129
Mon.May.02.2022 15:40:28.304,13,-5.44824,MCU is reading properly,253,-12,G,65.25 Hz,1.00 Hz,0,370,1129
Mon.May.02.2022 15:40:28.304,13,-5.47351,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,370,1129
Mon.May.02.2022 15:40:28.320,13,-5.47351,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,370,1130
Mon.May.02.2022 15:40:28.332,13,-5.49898,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1131
Mon.May.02.2022 15:40:28.332,13,-5.49898,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1131
Mon.May.02.2022 15:40:28.332,13,-5.52466,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1131
Mon.May.02.2022 15:40:28.347,13,-5.55044,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1132
Mon.May.02.2022 15:40:28.451,13,-5.57625,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1133
Mon.May.02.2022 15:40:28.451,13,-5.60205,MCU is reading properly,253,-12,G,47.01 Hz,1.00 Hz,0,401,1133
Mon.May.02.2022 15:40:28.451,13,-5.6277,MCU is reading properly,253,-12,G,48.73 Hz,1.00 Hz,0,401,1133
Mon.May.02.2022 15:40:28.451,13,-5.65328,MCU is reading properly,253,-12,G,48.57 Hz,1.00 Hz,0,401,1133
Mon.May.02.2022 15:40:28.467,13,-5.67869,MCU is reading properly,253,-12,G,68.95 Hz,1.00 Hz,0,401,1134
Mon.May.02.2022 15:40:28.467,13,-5.70384,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,401,1134
Mon.May.02.2022 15:40:28.467,13,-5.72863,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,401,1134
Mon.May.02.2022 15:40:28.482,13,-5.75306,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,401,1135
Mon.May.02.2022 15:40:28.482,13,-5.75306,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1135
Mon.May.02.2022 15:40:28.498,13,-5.77708,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1136
Mon.May.02.2022 15:40:28.504,13,-5.8007,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,401,1136
Mon.May.02.2022 15:40:28.598,13,-5.82386,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,370,1137
Mon.May.02.2022 15:40:28.605,13,-5.84644,MCU is reading properly,253,-12,G,47.54 Hz,1.00 Hz,0,370,1137
Mon.May.02.2022 15:40:28.605,13,-5.86838,MCU is reading properly,253,-12,G,49.25 Hz,1.00 Hz,0,370,1137
Mon.May.02.2022 15:40:28.605,13,-5.88962,MCU is reading properly,253,-12,G,49.09 Hz,1.00 Hz,0,370,1137
Mon.May.02.2022 15:40:28.605,13,-5.91012,MCU is reading properly,253,-12,G,72.02 Hz,1.00 Hz,0,370,1137
Mon.May.02.2022 15:40:28.605,13,-5.92981,MCU is reading properly,253,-12,G,67.56 Hz,1.00 Hz,0,370,1137
Mon.May.02.2022 15:40:28.620,13,-5.94866,MCU is reading properly,253,-12,G,68.38 Hz,1.00 Hz,0,370,1138
Mon.May.02.2022 15:40:28.620,13,-5.94866,MCU is reading properly,253,-12,G,68.23 Hz,1.00 Hz,0,370,1138
Mon.May.02.2022 15:40:28.620,13,-5.9666,MCU is reading properly,253,-12,G,68.26 Hz,1.00 Hz,0,370,1138
Mon.May.02.2022 15:40:28.636,13,-5.9666,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,370,1139
Mon.May.02.2022 15:40:28.636,13,-5.98358,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,370,1139
Mon.May.02.2022 15:40:28.752,13,-5.99957,MCU is reading properly,253,-12,G,68.25 Hz,1.00 Hz,0,351,1140
Mon.May.02.2022 15:40:28.752,13,-6.0145,MCU is reading properly,253,-12,G,48.14 Hz,1.00 Hz,0,351,1140
Mon.May.02.2022 15:40:28.752,13,-6.02833,MCU is reading properly,253,-12,G,50.08 Hz,1.00 Hz,0,351,1140
Mon.May.02.2022 15:40:28.752,13,-6.04102,MCU is reading properly,253,-12,G,49.89 Hz,1.00 Hz,0,351,1140
Mon.May.02.2022 15:40:28.768,13,-6.05253,MCU is reading properly,253,-12,G,71.65 Hz,1.00 Hz,0,351,1141
Mon.May.02.2022 15:40:28.768,13,-6.06278,MCU is reading properly,253,-12,G,67.44 Hz,1.00 Hz,0,351,1141
Mon.May.02.2022 15:40:28.768,13,-6.07177,MCU is reading properly,253,-12,G,68.22 Hz,1.00 Hz,0,351,1141
Mon.May.02.2022 15:40:28.768,13,-6.07948,MCU is reading properly,253,-12,G,68.07 Hz,1.00 Hz,0,351,1141
Mon.May.02.2022 15:40:28.783,13,-6.08584,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,351,1142
Mon.May.02.2022 15:40:28.924,13,-6.08584,MCU is reading properly,253,-12,G,68.10 Hz,1.00 Hz,0,362,1143
Mon.May.02.2022 15:40:28.924,13,-6.09084,MCU is reading properly,253,-12,G,46.72 Hz,1.00 Hz,0,362,1143
Mon.May.02.2022 15:40:28.924,13,-6.09441,MCU is reading properly,253,-12,G,48.66 Hz,1.00 Hz,0,362,1143
Mon.May.02.2022 15:40:28.924,13,-6.09653,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,362,1143
Mon.May.02.2022 15:40:28.924,13,-6.09718,MCU is reading properly,253,-12,G,48.50 Hz,1.00 Hz,0,362,1143
Mon.May.02.2022 15:40:28.940,13,-6.09632,MCU is reading properly,253,-12,G,48.49 Hz,1.00 Hz,0,362,1144
Mon.May.02.2022 15:40:28.940,13,-6.09394,MCU is reading properly,253,-12,G,67.66 Hz,1.00 Hz,0,362,1144
Mon.May.02.2022 15:40:28.940,13,-6.09001,MCU is reading properly,253,-12,G,64.32 Hz,1.00 Hz,0,362,1144
Mon.May.02.2022 15:40:28.955,13,-6.08451,MCU is reading properly,253,-12,G,64.88 Hz,1.00 Hz,0,362,1145
Mon.May.02.2022 15:40:28.955,13,-6.07743,MCU is reading properly,253,-12,G,64.78 Hz,1.00 Hz,0,362,1145
Mon.May.02.2022 15:40:29.068,13,-6.07743,MCU is reading properly,253,-12,G,64.80 Hz,1.00 Hz,0,409,1146
Mon.May.02.2022 15:40:29.068,13,-6.06876,MCU is reading properly,253,-12,G,47.01 Hz,1.00 Hz,0,409,1146
Mon.May.02.2022 15:40:29.068,13,-6.06876,MCU is reading properly,253,-12,G,48.64 Hz,1.00 Hz,0,409,1146
Mon.May.02.2022 15:40:29.068,13,-6.05832,MCU is reading properly,253,-12,G,48.48 Hz,1.00 Hz,0,409,1146
Mon.May.02.2022 15:40:29.084,13,-6.04607,MCU is reading properly,253,-12,G,48.50 Hz,1.00 Hz,0,409,1147
Mon.May.02.2022 15:40:29.084,13,-6.03205,MCU is reading properly,253,-12,G,48.49 Hz,1.00 Hz,0,409,1147
Mon.May.02.2022 15:40:29.084,13,-6.01635,MCU is reading properly,253,-12,G,48.49 Hz,1.00 Hz,0,409,1147
Mon.May.02.2022 15:40:29.106,13,-5.99891,MCU is reading properly,253,-12,G,68.96 Hz,1.00 Hz,0,409,1148
Mon.May.02.2022 15:40:29.106,13,-5.97974,MCU is reading properly,253,-12,G,65.28 Hz,1.00 Hz,0,409,1148
Mon.May.02.2022 15:40:29.106,13,-5.95883,MCU is reading properly,253,-12,G,65.91 Hz,1.00 Hz,0,409,1148
Mon.May.02.2022 15:40:29.106,13,-5.9362,MCU is reading properly,253,-12,G,65.80 Hz,1.00 Hz,0,409,1148
Mon.May.02.2022 15:40:29.106,13,-5.91183,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,409,1148
Mon.May.02.2022 15:40:29.222,13,-5.88575,MCU is reading properly,253,-12,G,65.82 Hz,1.00 Hz,0,362,1149
Mon.May.02.2022 15:40:29.222,13,-5.88575,MCU is reading properly,253,-12,G,46.92 Hz,1.00 Hz,0,362,1149
